1.074836816406250000e+04
1.324775097656250000e+04
1.599641406250000000e+04
1.602434667968750000e+04
1.386875390625000000e+04
1.397456542968750000e+04
1.431391503906250000e+04
1.263956152343750000e+04
1.516335839843750000e+04
9.971286132812500000e+03
1.560304003906250000e+04
7.673679687500000000e+03
8.162624511718750000e+03
1.149594921875000000e+04
6.519009277343750000e+03
2.365072070312500000e+04
1.957199218750000000e+04
2.121108007812500000e+04
2.043984179687500000e+04
3.417274218750000000e+04
2.388019335937500000e+04
1.505850878906250000e+04
1.463951660156250000e+04
1.234753906250000000e+04
1.249890136718750000e+04
1.517597363281250000e+04
2.528400585937500000e+04
1.956750000000000000e+04
1.528174511718750000e+04
1.952071875000000000e+04
1.539729394531250000e+04
6.510266601562500000e+03
1.548093164062500000e+04
2.192070898437500000e+04
2.233115039062500000e+04
1.723996289062500000e+04
1.445391113281250000e+04
1.151319335937500000e+04
1.135149511718750000e+04
1.203777832031250000e+04
1.552340722656250000e+04
9.932682617187500000e+03
2.015332812500000000e+04
1.785499804687500000e+04
1.809801367187500000e+04
1.622906640625000000e+04
2.256620312500000000e+04
1.656057031250000000e+04
1.233487988281250000e+04
1.251345019531250000e+04
1.246920410156250000e+04
1.683938867187500000e+04
1.086053417968750000e+04
1.689070117187500000e+04
1.975438476562500000e+04
1.227226757812500000e+04
1.326166894531250000e+04
1.312257617187500000e+04
1.990175585937500000e+04
9.432759765625000000e+03
1.086089355468750000e+04
1.555170019531250000e+04
7.917491210937500000e+03
7.528989257812500000e+03
8.653077148437500000e+03
7.407293945312500000e+03
8.792723632812500000e+03
1.135326953125000000e+04
1.070557714843750000e+04
1.761634765625000000e+04
1.106251269531250000e+04
5.797981445312500000e+03
1.136443457031250000e+04
9.304149414062500000e+03
1.402976074218750000e+04
7.853711914062500000e+03
7.573197753906250000e+03
1.152183105468750000e+04
1.473129687500000000e+04
1.061246386718750000e+04
1.205543164062500000e+04
1.324096582031250000e+04
1.478008300781250000e+04
4.317663574218750000e+03
6.514886718750000000e+03
8.287827148437500000e+03
1.043502050781250000e+04
9.160891601562500000e+03
9.321459960937500000e+03
1.004657324218750000e+04
8.154287597656250000e+03
1.239895800781250000e+04
1.203617480468750000e+04
7.950565429687500000e+03
1.455071191406250000e+04
6.140182617187500000e+03
8.575534179687500000e+03
5.044946777343750000e+03
7.717444335937500000e+03
1.061534375000000000e+04
1.438170605468750000e+04
9.877420898437500000e+03
8.449948242187500000e+03
1.413064746093750000e+04
1.152819140625000000e+04
1.835019531250000000e+04
4.958361328125000000e+03
1.853202539062500000e+04
1.297174511718750000e+04
9.481518554687500000e+03
9.378398437500000000e+03
1.282080273437500000e+04
1.909795898437500000e+04
1.043140234375000000e+04
1.886695703125000000e+04
2.047689648437500000e+04
1.471771484375000000e+04
1.049387402343750000e+04
1.213498535156250000e+04
1.459937402343750000e+04
1.120747949218750000e+04
9.005100585937500000e+03
2.527139648437500000e+04
1.848867382812500000e+04
1.065977441406250000e+04
4.321199707031250000e+03
5.715572753906250000e+03
1.206760644531250000e+04
8.856045898437500000e+03
1.002295312500000000e+04
5.798817871093750000e+03
1.089471972656250000e+04
6.821027832031250000e+03
1.231978125000000000e+04
8.380667968750000000e+03
1.757622265625000000e+04
1.746202929687500000e+04
1.450680273437500000e+04
1.225229785156250000e+04
1.212050488281250000e+04
2.985062255859375000e+03
9.960773437500000000e+03
4.813349121093750000e+03
2.012951953125000000e+04
1.886097460937500000e+04
1.360802734375000000e+04
1.803380664062500000e+04
1.650449804687500000e+04
1.428338574218750000e+04
1.223623144531250000e+04
1.169720996093750000e+04
1.587716699218750000e+04
1.505575585937500000e+04
9.477172851562500000e+03
6.043482421875000000e+03
5.127207031250000000e+03
6.819617187500000000e+03
9.520023437500000000e+03
1.032101757812500000e+04
1.892992968750000000e+04
1.207663671875000000e+04
1.154244433593750000e+04
1.996230664062500000e+04
1.830386718750000000e+04
